FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,054_ZW El Diamante,13,MR76,20,4292594,"491,1",True,Festivo,Lunes,342.038,-765.023
2024-01-02,URBANA,054_ZW El Diamante,13,MR76,8,821654,"97,6",False,Laboral,Martes,342.038,-765.023
2024-01-03,URBANA,054_ZW El Diamante,13,MR76,12,1478505,122,False,Laboral,Miércoles,342.038,-765.023
2024-01-04,URBANA,054_ZW El Diamante,13,MR76,14,1599,"0,2",False,Laboral,Jueves,342.038,-765.023
2024-01-05,URBANA,054_ZW El Diamante,13,MR76,20,771,"0,1",False,Laboral,Viernes,342.038,-765.023
2024-01-06,URBANA,054_ZW El Diamante,13,MR76,20,4259,"0,6",False,Fin de Semana,Sábado,342.038,-765.023
2024-01-07,URBANA,054_ZW El Diamante,13,MR76,24,3608,"0,4",False,Fin de Semana,Domingo,342.038,-765.023
2024-01-08,URBANA,054_ZW El Diamante,13,MR76,28,1741538,"110,5",True,Festivo,Lunes,342.038,-765.023
2024-01-09,URBANA,054_ZW El Diamante,13,MR76,5,191,0,False,Laboral,Martes,342.038,-765.023
2024-01-10,URBANA,054_ZW El Diamante,13,MR76,12,481360,"39,9",False,Laboral,Miércoles,342.038,-765.023
2024-01-11,URBANA,054_ZW El Diamante,13,MR76,15,1438512,"133,7",False,Laboral,Jueves,342.038,-765.023
2024-01-12,URBANA,054_ZW El Diamante,13,MR76,11,601895,"51,8",False,Laboral,Viernes,342.038,-765.023
2024-01-13,URBANA,054_ZW El Diamante,13,MR76,7,24148,"2,7",False,Fin de Semana,Sábado,342.038,-765.023
2024-01-14,URBANA,054_ZW El Diamante,13,MR76,27,12325,"1,6",False,Fin de Semana,Domingo,342.038,-765.023
2024-01-15,URBANA,054_ZW El Diamante,13,MR76,10,868,"0,1",False,Laboral,Lunes,342.038,-765.023
2024-01-16,URBANA,054_ZW El Diamante,13,MR76,33,15986,"1,9",False,Laboral,Martes,342.038,-765.023
2024-01-17,URBANA,054_ZW El Diamante,13,MR76,28,6198,"0,6",False,Laboral,Miércoles,342.038,-765.023
2024-01-18,URBANA,054_ZW El Diamante,13,MR76,22,93548,"7,8",False,Laboral,Jueves,342.038,-765.023
2024-01-19,URBANA,054_ZW El Diamante,13,MR76,25,18819,"1,2",False,Laboral,Viernes,342.038,-765.023
2024-01-20,URBANA,054_ZW El Diamante,13,MR76,18,10222,"0,8",False,Fin de Semana,Sábado,342.038,-765.023
2024-01-21,URBANA,054_ZW El Diamante,13,MR76,23,5758,"0,4",False,Fin de Semana,Domingo,342.038,-765.023
2024-01-22,URBANA,054_ZW El Diamante,13,MR76,11,561,"0,1",False,Laboral,Lunes,342.038,-765.023
2024-01-23,URBANA,054_ZW El Diamante,13,MR76,27,16229,"1,5",False,Laboral,Martes,342.038,-765.023
2024-01-24,URBANA,054_ZW El Diamante,13,MR76,24,7483,"0,6",False,Laboral,Miércoles,342.038,-765.023
2024-01-25,URBANA,054_ZW El Diamante,13,MR76,26,28134,"1,9",False,Laboral,Jueves,342.038,-765.023
2024-01-26,URBANA,054_ZW El Diamante,13,MR76,19,985100,"71,5",False,Laboral,Viernes,342.038,-765.023
2024-01-27,URBANA,054_ZW El Diamante,13,MR76,10,92446,"7,4",False,Fin de Semana,Sábado,342.038,-765.023
2024-01-28,URBANA,054_ZW El Diamante,13,MR76,22,528861,"51,5",False,Fin de Semana,Domingo,342.038,-765.023
2024-01-29,URBANA,054_ZW El Diamante,13,MR76,5,146553,"12,6",False,Laboral,Lunes,342.038,-765.023
2024-01-30,URBANA,054_ZW El Diamante,13,MR76,26,1228866,"135,8",False,Laboral,Martes,342.038,-765.023
2024-01-31,URBANA,054_ZW El Diamante,13,MR76,24,1076010,103,False,Laboral,Miércoles,342.038,-765.023
2024-02-01,URBANA,054_ZW El Diamante,13,MR76,19,1354643,"97,4",False,Laboral,Jueves,342.038,-765.023
2024-02-02,URBANA,054_ZW El Diamante,13,MR76,5,54458,"5,7",False,Laboral,Viernes,342.038,-765.023
2024-02-03,URBANA,054_ZW El Diamante,13,MR76,17,1855129,"104,6",False,Fin de Semana,Sábado,342.038,-765.023
2024-02-04,URBANA,054_ZW El Diamante,13,MR76,6,3094,"0,2",False,Fin de Semana,Domingo,342.038,-765.023
2024-02-05,URBANA,054_ZW El Diamante,13,MR76,8,18318,"1,2",False,Laboral,Lunes,342.038,-765.023
2024-02-06,URBANA,054_ZW El Diamante,13,MR76,18,1512165,"101,2",False,Laboral,Martes,342.038,-765.023
